사용단어	가중치	사용횟수	단어승률
교실	6	10	0.6
교양	8	10	0.8
교외	9	10	0.9
교육	10	10	1.0
교육비	10	10	1.0
교육자	8	10	0.8
교장	6	10	0.6
교재	8	10	0.8
교직	10	10	1.0
교체	9	10	0.9
교통	10	10	1.0
교통사고	8	10	0.8
교포	8	10	0.8
교환	6	10	0.6
교회	10	10	1.0
교훈	0	10	0.0
구경	9	10	0.9
구두	2	10	0.2
구름	10	10	1.0
구멍	10	10	1.0
구별	10	10	1.0
구분	8	10	0.8
구석	10	10	1.0
구석구석	10	10	1.0
구성	5	10	0.5
구속	10	10	1.0
구역	10	10	1.0
구월	6	10	0.6
구입	8	10	0.8
구조	10	10	1.0
구청	4	10	0.4
구체적	7	10	0.7
국가	8	10	0.8
국가적	10	10	1.0
국기	9	10	0.9
국내	6	10	0.6
국내선	10	10	1.0
국내외	10	10	1.0
국립	10	10	1.0
국물	8	10	0.8
국민	7	10	0.7
국민적	8	10	0.8
국사	9	10	0.9
국산	10	10	1.0
국수	10	10	1.0
국어	5	10	0.5
국왕	10	10	1.0
국적	8	10	0.8
국제	10	10	1.0
국제선	10	10	1.0
국제적	10	10	1.0
국제화	10	10	1.0
국회	10	10	1.0
국회의원	8	10	0.8
군대	9	10	0.9
군사	8	10	0.8
군인	9	10	0.9
궁극적	10	10	1.0
권리	5	10	0.5
권위	6	10	0.6
권투	10	10	1.0
귀가	6	10	0.6
귀국	10	10	1.0
귀신	10	10	1.0
귓속	10	10	1.0
규모	8	10	0.8
규정	10	10	1.0
규칙	10	10	1.0
규칙적	7	10	0.7
균형	5	10	0.5
그간	10	10	1.0
그날	10	10	1.0
그늘	10	10	1.0
그다음	7	10	0.7
그동안	6	10	0.6
그때	10	10	1.0
그래픽	10	10	1.0
그룹	10	10	1.0
그릇	10	10	1.0
그리움	9	10	0.9
그림	10	10	1.0
그림자	9	10	0.9
그사이	10	10	1.0
그저께	10	10	1.0
그전	10	10	1.0
그중	9	10	0.9
그해	9	10	0.9
극복	10	10	1.0
극작가	8	10	0.8
극장	6	10	0.6
근거	9	10	0.9
근교	10	10	1.0
근래	10	10	1.0
근로	5	10	0.5
근로자	10	10	1.0
근무	9	10	0.9
근본	7	10	0.7
근본적	4	10	0.4
근원	7	10	0.7
근육	10	10	1.0
근처	7	10	0.7
글쓰기	8	10	0.8
글씨	0	10	0.0
글자	7	10	0.7
금강산	10	10	1.0
금고	6	10	0.6
금년	10	10	1.0
금메달	8	10	0.8
금액	10	10	1.0
금연	10	10	1.0
금요일	9	10	0.9
금지	8	10	0.8
긍정적	9	10	0.9
기간	8	10	0.8
기계	8	10	0.8
기관	8	10	0.8
기구	8	10	0.8
기기	8	10	0.8
기념	10	10	1.0
기념일	10	10	1.0
기념품	10	10	1.0
기능	3	10	0.3
기대	10	10	1.0
기도	9	10	0.9
기독교	10	10	1.0
기둥	10	10	1.0
기록	10	10	1.0
기름	10	10	1.0
기법	4	10	0.4
기본	7	10	0.7
기본적	7	10	0.7
기분	9	10	0.9
기쁨	10	10	1.0
기사	8	10	0.8
기성	8	10	0.8
기성세대	10	10	1.0
기숙사	9	10	0.9
기술	10	10	1.0
기술자	9	10	0.9
기억	10	10	1.0
기업	10	10	1.0
기업인	8	10	0.8
기여	10	10	1.0
기온	9	10	0.9
기운	10	10	1.0
기원	8	10	0.8
기원전	10	10	1.0
기자	8	10	0.8
기적	7	10	0.7
기준	10	10	1.0
기차	8	10	0.8
기초	9	10	0.9
기초적	9	10	0.9
기침	6	10	0.6
기타	9	10	0.9
기호	5	10	0.5
기혼	10	10	1.0
기회	10	10	1.0
기획	10	10	1.0
기후	7	10	0.7
긴급	10	10	1.0
긴장	7	10	0.7
긴장감	10	10	1.0
길가	6	10	0.6
길거리	4	10	0.4
길이	9	10	0.9
김밥	2	10	0.2
김치	7	10	0.7
김치찌개	10	10	1.0
김포공항	10	10	1.0
깊이	9	10	0.9
까닭	10	10	1.0
까만색	3	10	0.3
까치	6	10	0.6
깍두기	10	10	1.0
깡패	0	10	0.0
깨달음	10	10	1.0
깨소금	8	10	0.8
껍질	10	10	1.0
꼬리	5	10	0.5
꼬마	7	10	0.7
꼭대기	10	10	1.0
꽃씨	0	10	0.0
꽃잎	10	10	1.0
꾸중	8	10	0.8
꿈속	10	10	1.0
나들이	10	10	1.0
나라	9	10	0.9
나머지	10	10	1.0
나무	7	10	0.7
나물	9	10	0.9
나뭇가지	9	10	0.9
나뭇잎	10	10	1.0
나비	10	10	1.0
나이	9	10	0.9
나중	8	10	0.8
나침반	10	10	1.0
나흘	10	10	1.0
낙엽	10	10	1.0
낚시	9	10	0.9
낚시꾼	10	10	1.0
낚싯대	9	10	0.9
난리	8	10	0.8
난방	9	10	0.9
날개	10	10	1.0
날씨	0	10	0.0
날짜	9	10	0.9
남녀	10	10	1.0
남대문	10	10	1.0
남대문시장	6	10	0.6
남동생	9	10	0.9
남매	5	10	0.5
남미	9	10	0.9
남부	8	10	0.8
남북	8	10	0.8
남산	10	10	1.0
남성	5	10	0.5
남자	7	10	0.7
남쪽	10	10	1.0
남편	10	10	1.0
남학생	9	10	0.9
낭비	7	10	0.7
낱말	4	10	0.4
내과	9	10	0.9
내년	10	10	1.0
내달	6	10	0.6
내부	9	10	0.9
내외	6	10	0.6
내용	7	10	0.7
내용물	10	10	1.0
내일	9	10	0.9
내적	8	10	0.8
내후년	10	10	1.0
냄비	6	10	0.6
냄새	6	10	0.6
냇물	8	10	0.8
냉동	8	10	0.8
냉면	10	10	1.0
냉방	10	10	1.0
냉장고	6	10	0.6
너머	7	10	0.7
네거리	3	10	0.3
넥타이	9	10	0.9
노동	10	10	1.0
노동자	8	10	0.8
노란색	4	10	0.4
노래	10	10	1.0
노래방	9	10	0.9
노랫소리	7	10	0.7
노력	10	10	1.0
노선	10	10	1.0
노인	7	10	0.7
노트	0	10	0.0
녹색	4	10	0.4
녹음	10	10	1.0
녹차	8	10	0.8
녹화	10	10	1.0
논리	5	10	0.5
논리적	5	10	0.5
논문	9	10	0.9
논쟁	10	10	1.0
놀이	9	10	0.9
놀이터	0	10	0.0
농구	9	10	0.9
농담	10	10	1.0
농민	10	10	1.0
농부	10	10	1.0
농사	9	10	0.9
농사일	9	10	0.9
농산물	9	10	0.9
농업	10	10	1.0
농장	7	10	0.7
농촌	10	10	1.0
높이	10	10	1.0
누나	8	10	0.8
눈가	6	10	0.6
눈길	10	10	1.0
눈동자	8	10	0.8
눈물	9	10	0.9
눈병	10	10	1.0
눈빛	0	10	0.0
눈썹	10	10	1.0
눈앞	9	10	0.9
뉴스	7	10	0.7
뉴욕	10	10	1.0
느낌	10	10	1.0
늑대	10	10	1.0
능동적	8	10	0.8
능력	10	10	1.0
늦가을	10	10	1.0
다리	8	10	0.8
다방	8	10	0.8
다수	10	10	1.0
다양성	9	10	0.9
다음	8	10	0.8
다이어트	0	10	0.0
다툼	10	10	1.0
다행	10	10	1.0
단계	5	10	0.5
단골	10	10	1.0
단독	9	10	0.9
단맛	10	10	1.0
단순	10	10	1.0
단어	9	10	0.9
단위	7	10	0.7
단점	9	10	0.9
단지	10	10	1.0
단체	8	10	0.8
단추	4	10	0.4
단편	10	10	1.0
단풍	8	10	0.8
달걀	10	10	1.0
달러	10	10	1.0
달력	10	10	1.0
달리기	8	10	0.8
달빛	0	10	0.0
닭고기	8	10	0.8
담당	10	10	1.0
담당자	7	10	0.7
담배	6	10	0.6
담요	7	10	0.7
담임	10	10	1.0
답변	10	10	1.0
답장	9	10	0.9
닷새	5	10	0.5
당근	10	10	1.0
당시	9	10	0.9
당장	9	10	0.9
대가	9	10	0.9
대개	9	10	0.9
대구	8	10	0.8
대규모	8	10	0.8
대기	7	10	0.7
대기업	10	10	1.0
대낮	10	10	1.0
대다수	10	10	1.0
대답	10	10	1.0
대도시	9	10	0.9
대량	10	10	1.0
대륙	10	10	1.0
대문	9	10	0.9
대부분	10	10	1.0
대비	9	10	0.9
대사	9	10	0.9
대사관	8	10	0.8
대상자	8	10	0.8
대신	9	10	0.9
대응	10	10	1.0
대입	7	10	0.7
대전	8	10	0.8
대접	8	10	0.8
대중	6	10	0.6
대중교통	10	10	1.0
대중문화	10	10	1.0
대중적	9	10	0.9
대책	10	10	1.0
대출	10	10	1.0
대통령	10	10	1.0
대표	9	10	0.9
대표적	8	10	0.8
대학	8	10	0.8
대학교	10	10	1.0
대학교수	10	10	1.0
대학로	8	10	0.8
대학생	9	10	0.9
대학원	8	10	0.8
대한민국	10	10	1.0
대합실	9	10	0.9
대형	10	10	1.0
대화	10	10	1.0
대회	10	10	1.0
더위	6	10	0.6
덕분	8	10	0.8
덕수궁	10	10	1.0
덩어리	2	10	0.2
데이트	0	10	0.0
도구	9	10	0.9
도덕	10	10	1.0
도둑	10	10	1.0
도로	6	10	0.6
도마	6	10	0.6
도망	10	10	1.0
도서관	10	10	1.0
도시	8	10	0.8
도시락	10	10	1.0
도심	8	10	0.8
도움	10	10	1.0
도움말	6	10	0.6
도입	7	10	0.7
도자기	8	10	0.8
도장	9	10	0.9
도전	10	10	1.0
도중	9	10	0.9
도착	10	10	1.0
도쿄	10	10	1.0
독감	9	10	0.9
독립	10	10	1.0
독서	7	10	0.7
독일	8	10	0.8
독일어	9	10	0.9
독창적	7	10	0.7
돌멩이	9	10	0.9
동그라미	8	10	0.8
동기	9	10	0.9
동네	10	10	1.0
동대문	7	10	0.7
동대문시장	6	10	0.6
동료	10	10	1.0
동물	10	10	1.0
동물원	9	10	0.9
동부	10	10	1.0
동생	9	10	0.9
동서	8	10	0.8
동서남북	6	10	0.6
동시	7	10	0.7
동아리	4	10	0.4
동안	8	10	0.8
동양	6	10	0.6
동양인	8	10	0.8
동의	9	10	0.9
동작	6	10	0.6
동전	10	10	1.0
동쪽	10	10	1.0
동창	9	10	0.9
동포	9	10	0.9
동행	10	10	1.0
동화	9	10	0.9
동화책	10	10	1.0
돼지	8	10	0.8
돼지고기	8	10	0.8
된장	8	10	0.8
된장찌개	10	10	1.0
두께	10	10	1.0
두뇌	10	10	1.0
두려움	9	10	0.9
두부	10	10	1.0
두통	10	10	1.0
둥지	8	10	0.8
뒤쪽	10	10	1.0
뒤편	10	10	1.0
뒷골목	7	10	0.7
뒷모습	10	10	1.0
뒷문	9	10	0.9
뒷산	8	10	0.8
드라마	6	10	0.6
등록	10	10	1.0
등록금	8	10	0.8
등록증	10	10	1.0
등산	10	10	1.0
등산로	5	10	0.5
등장	8	10	0.8
디스크	7	10	0.7
디자이너	10	10	1.0
디자인	9	10	0.9
따님	10	10	1.0
딸기	9	10	0.9
딸아이	10	10	1.0
땅바닥	10	10	1.0
땅속	10	10	1.0
땅콩	10	10	1.0
떡국	8	10	0.8
떡볶이	7	10	0.7
뚜껑	10	10	1.0
뜻밖	10	10	1.0
라디오	6	10	0.6
라면	10	10	1.0
라운드	10	10	1.0
라이벌	10	10	1.0
라이터	0	10	0.0
라인	6	10	0.6
라켓	10	10	1.0
러시아	8	10	0.8
런던	10	10	1.0
레몬	10	10	1.0
레스토랑	10	10	1.0
레이저	6	10	0.6
레저	3	10	0.3
렌즈	10	10	1.0
로봇	10	10	1.0
로터리	6	10	0.6
리그	5	10	0.5
리듬	10	10	1.0
마누라	7	10	0.7
마늘	10	10	1.0
마당	10	10	1.0
마디	10	10	1.0
마라톤	10	10	1.0
마련	10	10	1.0
마루	10	10	1.0
마무리	6	10	0.6
마사지	10	10	1.0
마약	8	10	0.8
마요네즈	10	10	1.0
마을	10	10	1.0
마음	8	10	0.8
마음가짐	10	10	1.0
마음속	10	10	1.0
마음씨	0	10	0.0
마이크	7	10	0.7
마중	9	10	0.9
마지막	10	10	1.0
마찬가지	9	10	0.9
마찰	10	10	1.0
마크	6	10	0.6
막걸리	7	10	0.7
막내	7	10	0.7
만남	7	10	0.7
만두	7	10	0.7
만세	10	10	1.0
만약	6	10	0.6
만일	10	10	1.0
만점	8	10	0.8
만족	10	10	1.0
만화	10	10	1.0
만화가	8	10	0.8
말기	10	10	1.0
말씀	10	10	1.0
말투	9	10	0.9
망원경	7	10	0.7
맞은편	10	10	1.0
매너	10	10	1.0
매력	10	10	1.0
매스컴	10	10	1.0
매일	9	10	0.9
매장	6	10	0.6
매체	9	10	0.9
맥주	10	10	1.0
머리	6	10	0.6
머리말	5	10	0.5
머리카락	10	10	1.0
머리칼	10	10	1.0
머릿속	10	10	1.0
먹이	9	10	0.9
먼지	9	10	0.9
메뉴	9	10	0.9
메모	9	10	0.9
메시지	10	10	1.0
메일	10	10	1.0
며느리	7	10	0.7
며칠	9	10	0.9
면담	9	10	0.9
면적	10	10	1.0
면접	8	10	0.8
멸치	9	10	0.9
명단	8	10	0.8
명령	10	10	1.0
명령어	6	10	0.6
명예	10	10	1.0
명의	10	10	1.0
명절	10	10	1.0
명칭	10	10	1.0
명함	10	10	1.0
모기	8	10	0.8
모니터	0	10	0.0
모델	10	10	1.0
모두	8	10	0.8
모래	10	10	1.0
모레	5	10	0.5
모범	9	10	0.9
모습	10	10	1.0
모양	8	10	0.8
모임	10	10	1.0
모자	8	10	0.8
모집	10	10	1.0
모퉁이	10	10	1.0
목걸이	7	10	0.7
목록	10	10	1.0
목사	8	10	0.8
목소리	5	10	0.5
목숨	10	10	1.0
목요일	10	10	1.0
목욕	10	10	1.0
목욕탕	10	10	1.0
목적	8	10	0.8
목표	10	10	1.0
몸매	7	10	0.7
몸무게	9	10	0.9
몸살	5	10	0.5
몸속	10	10	1.0
몸짓	10	10	1.0
몸통	8	10	0.8
묘사	8	10	0.8
무게	10	10	1.0
무관심	9	10	0.9
무궁화	10	10	1.0
무기	8	10	0.8
무늬	10	10	1.0
무대	6	10	0.6
무더위	6	10	0.6
무덤	10	10	1.0
무료	10	10	1.0
무릎	10	10	1.0
무리	8	10	0.8
무역	10	10	1.0
무용	7	10	0.7
무용가	7	10	0.7
무지개	10	10	1.0
문구	8	10	0.8
문밖	10	10	1.0
문법	3	10	0.3
문서	9	10	0.9
문자	9	10	0.9
문장	9	10	0.9
문제	10	10	1.0
문제점	8	10	0.8
문학	7	10	0.7
문학적	8	10	0.8
문화	10	10	1.0
문화재	8	10	0.8
문화적	8	10	0.8
물가	9	10	0.9
물건	10	10	1.0
물결	9	10	0.9
물고기	9	10	0.9
물기	8	10	0.8
물론	10	10	1.0
물리학	9	10	0.9
물속	9	10	0.9
물음	8	10	0.8
물질	10	10	1.0
물질적	7	10	0.7
물체	9	10	0.9
미국	10	10	1.0
미니	10	10	1.0
미디어	6	10	0.6
미래	10	10	1.0
미만	9	10	0.9
미사일	10	10	1.0
미소	8	10	0.8
미술	10	10	1.0
미술관	7	10	0.7
미스	9	10	0.9
미역	10	10	1.0
미용실	8	10	0.8
미움	9	10	0.9
미인	7	10	0.7
미팅	10	10	1.0
미혼	10	10	1.0
민간	7	10	0.7
민속	10	10	1.0
민족	10	10	1.0
민주	10	10	1.0
민주주의	8	10	0.8
민주화	10	10	1.0
믿음	7	10	0.7
밀가루	10	10	1.0
밑바닥	10	10	1.0
바가지	9	10	0.9
바구니	10	10	1.0
바깥	10	10	1.0
바깥쪽	10	10	1.0
바나나	10	10	1.0
바늘	10	10	1.0
바다	10	10	1.0
바닥	10	10	1.0
바닷가	8	10	0.8
바닷물	9	10	0.9
바람	10	10	1.0
바보	7	10	0.7
바위	7	10	0.7
바이러스	9	10	0.9
바이올린	10	10	1.0
바지	9	10	0.9
바퀴	10	10	1.0
바탕	10	10	1.0
박물관	6	10	0.6
박사	8	10	0.8
박수	10	10	1.0
박스	8	10	0.8
반대	10	10	1.0
